"highTeam","season","lowTeam","id","pred","lowTeamSeed","highTeamSeed","lowSeed","highSeed","lowTeamWins","lowTeamLosses","highTeamWins","highTeamLosses","lowTeamWinRate","highTeamWinRate","lhWinDiff","winalgo","pred.lhWinDiff"
"670","N","559","N_559_670",0.822014051522248,"Z01","X10","01","10",27,4,19,13,0.870967741935484,0.59375,0.277217741935484,0.822014051522248,0.777217741935484
"670","N","535","N_535_670",0.773809523809524,"X09","X10","09","10",25,5,19,13,0.833333333333333,0.59375,0.239583333333333,0.773809523809524,0.739583333333333
"670","N","651","N_651_670",0.793028322440087,"Y01","X10","01","10",28,5,19,13,0.848484848484849,0.59375,0.254734848484849,0.793028322440087,0.754734848484849
"670","N","565","N_565_670",0.457142857142857,"Z15","X10","15","10",16,13,19,13,0.551724137931034,0.59375,-0.0420258620689655,0.457142857142857,0.457974137931034
"670","N","660","N_660_670",0.645962732919255,"Z06","X10","06","10",24,9,19,13,0.727272727272727,0.59375,0.133522727272727,0.645962732919255,0.633522727272727
"670","N","607","N_607_670",0.773809523809524,"X04","X10","04","10",25,5,19,13,0.833333333333333,0.59375,0.239583333333333,0.773809523809524,0.739583333333333
"670","N","512","N_512_670",0.645962732919255,"X06","X10","06","10",24,9,19,13,0.727272727272727,0.59375,0.133522727272727,0.645962732919255,0.633522727272727
"670","N","539","N_539_670",0.600840336134454,"Z07","X10","07","10",22,10,19,13,0.6875,0.59375,0.09375,0.600840336134454,0.59375
"670","N","636","N_636_670",0.709606986899563,"Y03","X10","03","10",25,7,19,13,0.78125,0.59375,0.1875,0.709606986899563,0.6875
"670","N","561","N_561_670",0.603248259860789,"Z14","X10","14","10",20,9,19,13,0.689655172413793,0.59375,0.0959051724137931,0.603248259860789,0.595905172413793
"670","N","552","N_552_670",0.600840336134454,"Y13","X10","13","10",22,10,19,13,0.6875,0.59375,0.09375,0.600840336134454,0.59375
"670","N","506","N_506_670",0.603248259860789,"Y16a","X10","16","10",20,9,19,13,0.689655172413793,0.59375,0.0959051724137931,0.603248259860789,0.595905172413793
"670","N","655","N_655_670",0.717622080679405,"X08","X10","08","10",26,7,19,13,0.787878787878788,0.59375,0.194128787878788,0.717622080679405,0.694128787878788
"670","N","569","N_569_670",0.717622080679405,"Y11","X10","11","10",26,7,19,13,0.787878787878788,0.59375,0.194128787878788,0.717622080679405,0.694128787878788
"670","N","503","N_503_670",0.556420233463035,"X13","X10","13","10",22,12,19,13,0.647058823529412,0.59375,0.0533088235294118,0.556420233463035,0.553308823529412
"670","P","577","P_577_670",0.836909871244635,"X01","X08","01","08",30,4,19,13,0.882352941176471,0.59375,0.288602941176471,0.836909871244635,0.788602941176471
"670","P","651","P_651_670",0.655241935483871,"Z04","X08","04","08",25,9,19,13,0.735294117647059,0.59375,0.141544117647059,0.655241935483871,0.641544117647059
"670","P","603","P_603_670",0.58963282937365,"Z06","X08","06","08",21,10,19,13,0.67741935483871,0.59375,0.0836693548387096,0.58963282937365,0.58366935483871
"670","P","513","P_513_670",0.420952380952381,"Y16a","X08","16","08",17,16,19,13,0.515151515151515,0.59375,-0.0785984848484849,0.420952380952381,0.421401515151515
"670","P","610","P_610_670",0.662971175166297,"X16","X08","16","08",23,8,19,13,0.741935483870968,0.59375,0.148185483870968,0.662971175166297,0.648185483870968
"670","P","551","P_551_670",0.566390041493776,"W12a","X08","12","08",21,11,19,13,0.65625,0.59375,0.0625,0.566390041493776,0.5625
"670","P","511","P_511_670",0.725206611570248,"X05","X08","05","08",27,7,19,13,0.794117647058823,0.59375,0.200367647058823,0.725206611570248,0.700367647058823
"670","P","602","P_602_670",0.747787610619469,"W08","X08","08","08",26,6,19,13,0.8125,0.59375,0.21875,0.747787610619469,0.71875
"670","P","528","P_528_670",0.525,"Z16","X08","16","08",21,13,19,13,0.617647058823529,0.59375,0.0238970588235294,0.525,0.523897058823529
"670","P","559","P_559_670",0.664047151277014,"X03","X08","03","08",26,9,19,13,0.742857142857143,0.59375,0.149107142857143,0.664047151277014,0.649107142857143
"670","P","592","P_592_670",0.717622080679405,"Y02","X08","02","08",26,7,19,13,0.787878787878788,0.59375,0.194128787878788,0.717622080679405,0.694128787878788
"670","P","549","P_549_670",0.681341719077568,"X06","X08","06","08",25,8,19,13,0.757575757575758,0.59375,0.163825757575758,0.681341719077568,0.663825757575758
"670","P","503","P_503_670",0.556420233463035,"Z15","X08","15","08",22,12,19,13,0.647058823529412,0.59375,0.0533088235294118,0.556420233463035,0.553308823529412
"670","P","626","P_626_670",0.5,"W14","X08","14","08",19,13,19,13,0.59375,0.59375,0,0.5,0.5
"670","P","640","P_640_670",0.681341719077568,"W04","X08","04","08",25,8,19,13,0.757575757575758,0.59375,0.163825757575758,0.681341719077568,0.663825757575758
"670","P","660","P_660_670",0.494296577946768,"W11","X08","11","08",20,14,19,13,0.588235294117647,0.59375,-0.00551470588235292,0.494296577946768,0.494485294117647
"670","P","522","P_522_670",0.836909871244635,"Y13","X08","13","08",30,4,19,13,0.882352941176471,0.59375,0.288602941176471,0.836909871244635,0.788602941176471
"670","P","535","P_535_670",0.62582056892779,"Y08","X08","08","08",22,9,19,13,0.709677419354839,0.59375,0.115927419354839,0.62582056892779,0.615927419354839
"670","P","506","P_506_670",0.376447876447876,"W16a","X08","16","08",15,17,19,13,0.46875,0.59375,-0.125,0.376447876447876,0.375
"670","P","533","P_533_670",0.681341719077568,"X14","X08","14","08",25,8,19,13,0.757575757575758,0.59375,0.163825757575758,0.681341719077568,0.663825757575758
"670","P","607","P_607_670",0.636170212765957,"Y11","X08","11","08",23,9,19,13,0.71875,0.59375,0.125,0.636170212765957,0.625
"670","P","648","P_648_670",0.786995515695067,"W15","X08","15","08",27,5,19,13,0.84375,0.59375,0.25,0.786995515695067,0.75
"670","P","637","P_637_670",0.58963282937365,"Y05","X08","05","08",21,10,19,13,0.67741935483871,0.59375,0.0836693548387096,0.58963282937365,0.58366935483871
"670","P","666","P_666_670",0.655241935483871,"X12","X08","12","08",25,9,19,13,0.735294117647059,0.59375,0.141544117647059,0.655241935483871,0.641544117647059
"670","P","623","P_623_670",0.5,"Z09","X08","09","08",19,13,19,13,0.59375,0.59375,0,0.5,0.5
"670","P","604","P_604_670",0.566390041493776,"W10","X08","10","08",21,11,19,13,0.65625,0.59375,0.0625,0.566390041493776,0.5625
"670","P","595","P_595_670",0.58963282937365,"Z10","X08","10","08",21,10,19,13,0.67741935483871,0.59375,0.0836693548387096,0.58963282937365,0.58366935483871
"670","P","636","P_636_670",0.916299559471366,"Z01","X08","01","08",32,2,19,13,0.941176470588235,0.59375,0.347426470588235,0.916299559471366,0.847426470588235
"670","P","536","P_536_670",0.832229580573951,"Y03","X08","03","08",29,4,19,13,0.878787878787879,0.59375,0.285037878787879,0.832229580573951,0.785037878787879
"670","Q","577","Q_577_670",0.637795275590551,"Y02","X04","02","04",27,6,23,9,0.818181818181818,0.71875,0.0994318181818182,0.637795275590551,0.599431818181818
"670","Q","559","Q_559_670",0.375782881002088,"Y09","X04","09","04",20,13,23,9,0.606060606060606,0.71875,-0.112689393939394,0.375782881002088,0.387310606060606
"670","Q","636","Q_636_670",0.637795275590551,"X02","X04","02","04",27,6,23,9,0.818181818181818,0.71875,0.0994318181818182,0.637795275590551,0.599431818181818
"670","Q","612","Q_612_670",0.709779179810725,"W12","X04","12","04",25,4,23,9,0.862068965517241,0.71875,0.143318965517241,0.709779179810725,0.643318965517241
"670","Q","574","Q_574_670",0.375782881002088,"X15","X04","15","04",20,13,23,9,0.606060606060606,0.71875,-0.112689393939394,0.375782881002088,0.387310606060606
"670","Q","603","Q_603_670",0.518324607329843,"X03","X04","03","04",22,8,23,9,0.733333333333333,0.71875,0.0145833333333333,0.518324607329843,0.514583333333333
"670","Q","568","Q_568_670",0.572944297082228,"Z13","X04","13","04",24,7,23,9,0.774193548387097,0.71875,0.0554435483870968,0.572944297082228,0.555443548387097
"670","Q","539","Q_539_670",0.51063829787234,"X12a","X04","12","04",24,9,23,9,0.727272727272727,0.71875,0.00852272727272729,0.51063829787234,0.508522727272727
"670","Q","647","Q_647_670",0.529411764705882,"Z12","X04","12","04",23,8,23,9,0.741935483870968,0.71875,0.0231854838709677,0.529411764705882,0.523185483870968
"670","Q","666","Q_666_670",0.559808612440191,"Z08","X04","08","04",26,8,23,9,0.764705882352941,0.71875,0.0459558823529411,0.559808612440191,0.545955882352941
"670","Q","644","Q_644_670",0.582901554404145,"Y15","X04","15","04",25,7,23,9,0.78125,0.71875,0.0625,0.582901554404145,0.5625
"670","Q","627","Q_627_670",0.582901554404145,"Z14b","X04","14","04",25,7,23,9,0.78125,0.71875,0.0625,0.582901554404145,0.5625
"670","Q","521","Q_521_670",0.592405063291139,"Y03","X04","03","04",26,7,23,9,0.787878787878788,0.71875,0.0691287878787878,0.592405063291139,0.569128787878788
"670","Q","607","Q_607_670",0.619834710743802,"W07","X04","07","04",25,6,23,9,0.806451612903226,0.71875,0.0877016129032258,0.619834710743802,0.587701612903226
"670","Q","549","Q_549_670",0.484304932735426,"W06","X04","06","04",24,10,23,9,0.705882352941177,0.71875,-0.0128676470588235,0.484304932735426,0.487132352941177
"670","Q","522","Q_522_670",0.592405063291139,"X14","X04","14","04",26,7,23,9,0.787878787878788,0.71875,0.0691287878787878,0.592405063291139,0.569128787878788
"670","Q","504","Q_504_670",0.427601809954751,"X09","X04","09","04",21,11,23,9,0.65625,0.71875,-0.0625,0.427601809954751,0.4375
"670","Q","556","Q_556_670",0.427601809954751,"Y11","X04","11","04",21,11,23,9,0.65625,0.71875,-0.0625,0.427601809954751,0.4375
"670","Q","643","Q_643_670",0.427601809954751,"X16a","X04","16","04",21,11,23,9,0.65625,0.71875,-0.0625,0.427601809954751,0.4375
"670","Q","536","Q_536_670",0.529411764705882,"Z14a","X04","14","04",23,8,23,9,0.741935483870968,0.71875,0.0231854838709677,0.529411764705882,0.523185483870968
"670","Q","557","Q_557_670",0.415704387990762,"Z11","X04","11","04",20,11,23,9,0.645161290322581,0.71875,-0.0735887096774194,0.415704387990762,0.426411290322581
"670","Q","637","Q_637_670",0.451073985680191,"W08","X04","08","04",21,10,23,9,0.67741935483871,0.71875,-0.0413306451612904,0.451073985680191,0.45866935483871
"670","Q","629","Q_629_670",0.462616822429907,"Y08","X04","08","04",22,10,23,9,0.6875,0.71875,-0.03125,0.462616822429907,0.46875
"670","Q","648","Q_648_670",0.550122249388753,"Z16","X04","16","04",25,8,23,9,0.757575757575758,0.71875,0.0388257575757576,0.550122249388753,0.538825757575758
"670","Q","653","Q_653_670",0.54,"W15","X04","15","04",24,8,23,9,0.75,0.71875,0.03125,0.54,0.53125
"670","Q","595","Q_595_670",0.51063829787234,"W03","X04","03","04",24,9,23,9,0.727272727272727,0.71875,0.00852272727272729,0.51063829787234,0.508522727272727
"670","Q","625","Q_625_670",0.550122249388753,"Y04","X04","04","04",25,8,23,9,0.757575757575758,0.71875,0.0388257575757576,0.550122249388753,0.538825757575758
"670","Q","651","Q_651_670",0.530612244897959,"Z04","X04","04","04",26,9,23,9,0.742857142857143,0.71875,0.0241071428571429,0.530612244897959,0.524107142857143
"670","Q","660","Q_660_670",0.582901554404145,"Z03","X04","03","04",25,7,23,9,0.78125,0.71875,0.0625,0.582901554404145,0.5625
"670","Q","640","Q_640_670",0.862275449101797,"Y01","X04","01","04",32,2,23,9,0.941176470588235,0.71875,0.222426470588235,0.862275449101797,0.722426470588235
"670","Q","562","Q_562_670",0.686648501362398,"X08","X04","08","04",28,5,23,9,0.848484848484849,0.71875,0.129734848484849,0.686648501362398,0.629734848484849
"670","Q","592","Q_592_670",0.473684210526316,"Z07","X04","07","04",23,10,23,9,0.696969696969697,0.71875,-0.021780303030303,0.473684210526316,0.478219696969697
"670","R","533","R_533_670",0.601910828025478,"W11","X04","11","04",27,5,25,7,0.84375,0.78125,0.0625,0.601910828025478,0.5625
"670","R","603","R_603_670",0.538461538461538,"X02","X04","02","04",25,6,25,7,0.806451612903226,0.78125,0.0252016129032258,0.538461538461538,0.525201612903226
"670","R","607","R_607_670",0.807692307692308,"Z01","X04","01","04",30,2,25,7,0.9375,0.78125,0.15625,0.807692307692308,0.65625
"670","R","660","R_660_670",0.445983379501385,"W03","X04","03","04",23,8,25,7,0.741935483870968,0.78125,-0.0393145161290323,0.445983379501385,0.460685483870968
"670","R","666","R_666_670",0.67741935483871,"Y06","X04","06","04",30,4,25,7,0.882352941176471,0.78125,0.101102941176471,0.67741935483871,0.601102941176471
"670","R","562","R_562_670",0.519230769230769,"Y07","X04","07","04",27,7,25,7,0.794117647058823,0.78125,0.0128676470588235,0.519230769230769,0.512867647058823
"670","R","636","R_636_670",0.61890243902439,"X01","X04","01","04",29,5,25,7,0.852941176470588,0.78125,0.0716911764705882,0.61890243902439,0.571691176470588
"670","R","507","R_507_670",0.401913875598086,"Y15","X04","15","04",24,10,25,7,0.705882352941177,0.78125,-0.0753676470588235,0.401913875598086,0.424632352941177
"670","R","549","R_549_670",0.358974358974359,"Y10","X04","10","04",22,11,25,7,0.666666666666667,0.78125,-0.114583333333333,0.358974358974359,0.385416666666667
"670","R","591","R_591_670",0.381188118811881,"X15","X04","15","04",22,10,25,7,0.6875,0.78125,-0.09375,0.381188118811881,0.40625
"670","R","629","R_629_670",0.358974358974359,"Z10","X04","10","04",22,11,25,7,0.666666666666667,0.78125,-0.114583333333333,0.358974358974359,0.385416666666667
"670","R","648","R_648_670",0.301075268817204,"W16b","X04","16","04",20,13,25,7,0.606060606060606,0.78125,-0.175189393939394,0.301075268817204,0.324810606060606
"670","R","651","R_651_670",0.61890243902439,"Y01","X04","01","04",29,5,25,7,0.852941176470588,0.78125,0.0716911764705882,0.61890243902439,0.571691176470588
"670","R","635","R_635_670",0.285714285714286,"W16a","X04","16","04",20,14,25,7,0.588235294117647,0.78125,-0.193014705882353,0.285714285714286,0.306985294117647
"670","R","668","R_668_670",0.557522123893805,"W02","X04","02","04",27,6,25,7,0.818181818181818,0.78125,0.0369318181818182,0.557522123893805,0.536931818181818
"670","R","522","R_522_670",0.528301886792453,"Z11","X04","11","04",24,6,25,7,0.8,0.78125,0.01875,0.528301886792453,0.51875
"670","R","556","R_556_670",0.348341232227488,"W10","X04","10","04",21,11,25,7,0.65625,0.78125,-0.125,0.348341232227488,0.375
"670","R","539","R_539_670",0.337349397590362,"W12","X04","12","04",20,11,25,7,0.645161290322581,0.78125,-0.136088709677419,0.337349397590362,0.363911290322581
"670","R","568","R_568_670",0.5,"W14","X04","14","04",25,7,25,7,0.78125,0.78125,0,0.5,0.5
"670","R","627","R_627_670",0.301075268817204,"Z15","X04","15","04",20,13,25,7,0.606060606060606,0.78125,-0.175189393939394,0.301075268817204,0.324810606060606
"670","R","511","R_511_670",0.5,"Z06","X04","06","04",25,7,25,7,0.78125,0.78125,0,0.5,0.5
"670","R","577","R_577_670",0.601910828025478,"Y02","X04","02","04",27,5,25,7,0.84375,0.78125,0.0625,0.601910828025478,0.5625
"670","R","535","R_535_670",0.466666666666667,"W06","X04","06","04",25,8,25,7,0.757575757575758,0.78125,-0.0236742424242424,0.466666666666667,0.476325757575758
"670","R","637","R_637_670",0.509803921568627,"Z04","X04","04","04",26,7,25,7,0.787878787878788,0.78125,0.00662878787878785,0.509803921568627,0.506628787878788
"670","R","526","R_526_670",0.347258485639687,"Z13a","X04","13","04",19,10,25,7,0.655172413793103,0.78125,-0.126077586206897,0.347258485639687,0.373922413793103
"670","R","623","R_623_670",0.328859060402685,"W07","X04","07","04",21,12,25,7,0.636363636363636,0.78125,-0.144886363636364,0.328859060402685,0.355113636363636
"670","R","503","R_503_670",0.538461538461538,"X12","X04","12","04",25,6,25,7,0.806451612903226,0.78125,0.0252016129032258,0.538461538461538,0.525201612903226
"670","R","625","R_625_670",0.557522123893805,"W01","X04","01","04",27,6,25,7,0.818181818181818,0.78125,0.0369318181818182,0.557522123893805,0.536931818181818
"670","R","645","R_645_670",0.143835616438356,"Y16a","X04","16","04",12,20,25,7,0.375,0.78125,-0.40625,0.143835616438356,0.09375
"670","R","612","R_612_670",0.358974358974359,"Z14","X04","14","04",18,9,25,7,0.666666666666667,0.78125,-0.114583333333333,0.358974358974359,0.385416666666667
"670","R","592","R_592_670",0.509803921568627,"X03","X04","03","04",26,7,25,7,0.787878787878788,0.78125,0.00662878787878785,0.509803921568627,0.506628787878788
"670","R","641","R_641_670",0.395161290322581,"Z13b","X04","13","04",21,9,25,7,0.7,0.78125,-0.08125,0.395161290322581,0.41875
"670","R","557","R_557_670",0.445983379501385,"Y08","X04","08","04",23,8,25,7,0.741935483870968,0.78125,-0.0393145161290323,0.445983379501385,0.460685483870968
"671","N","655","N_655_671",0.461538461538462,"X08","Y02","08","02",26,7,26,6,0.787878787878788,0.8125,-0.0246212121212122,0.461538461538462,0.475378787878788
"671","N","536","N_536_671",0.441717791411043,"Z08","Y02","08","02",24,7,26,6,0.774193548387097,0.8125,-0.0383064516129032,0.441717791411043,0.461693548387097
"671","N","506","N_506_671",0.338983050847458,"Y16a","Y02","16","02",20,9,26,6,0.689655172413793,0.8125,-0.122844827586207,0.338983050847458,0.377155172413793
"671","N","670","N_670_671",0.252212389380531,"X10","Y02","10","02",19,13,26,6,0.59375,0.8125,-0.21875,0.252212389380531,0.28125
"671","N","512","N_512_671",0.380952380952381,"X06","Y02","06","02",24,9,26,6,0.727272727272727,0.8125,-0.0852272727272727,0.380952380952381,0.414772727272727
"671","N","569","N_569_671",0.461538461538462,"Y11","Y02","11","02",26,7,26,6,0.787878787878788,0.8125,-0.0246212121212122,0.461538461538462,0.475378787878788
"671","N","539","N_539_671",0.336734693877551,"Z07","Y02","07","02",22,10,26,6,0.6875,0.8125,-0.125,0.336734693877551,0.375
"671","N","524","N_524_671",0.388235294117647,"W15","Y02","15","02",22,8,26,6,0.733333333333333,0.8125,-0.0791666666666667,0.388235294117647,0.420833333333333
"671","N","503","N_503_671",0.297297297297297,"X13","Y02","13","02",22,12,26,6,0.647058823529412,0.8125,-0.165441176470588,0.297297297297297,0.334558823529412
"671","N","586","N_586_671",0.336734693877551,"W16","Y02","16","02",22,10,26,6,0.6875,0.8125,-0.125,0.336734693877551,0.375
"671","N","527","N_527_671",0.315789473684211,"Y07","Y02","07","02",22,11,26,6,0.666666666666667,0.8125,-0.145833333333333,0.315789473684211,0.354166666666667
"671","N","623","N_623_671",0.380952380952381,"X05","Y02","05","02",24,9,26,6,0.727272727272727,0.8125,-0.0852272727272727,0.380952380952381,0.414772727272727
"671","N","595","N_595_671",0.390625,"W05","Y02","05","02",25,9,26,6,0.735294117647059,0.8125,-0.0772058823529411,0.390625,0.422794117647059
"671","N","559","N_559_671",0.609022556390977,"Z01","Y02","01","02",27,4,26,6,0.870967741935484,0.8125,0.0584677419354839,0.609022556390977,0.558467741935484
"671","N","662","N_662_671",0.262008733624454,"Z10","Y02","10","02",20,13,26,6,0.606060606060606,0.8125,-0.206439393939394,0.262008733624454,0.293560606060606
"671","N","660","N_660_671",0.380952380952381,"Z06","Y02","06","02",24,9,26,6,0.727272727272727,0.8125,-0.0852272727272727,0.380952380952381,0.414772727272727
"671","N","552","N_552_671",0.336734693877551,"Y13","Y02","13","02",22,10,26,6,0.6875,0.8125,-0.125,0.336734693877551,0.375
"671","N","636","N_636_671",0.451807228915663,"Y03","Y02","03","02",25,7,26,6,0.78125,0.8125,-0.03125,0.451807228915663,0.46875
"671","N","547","N_547_671",0.1875,"Z16","Y02","16","02",16,16,26,6,0.5,0.8125,-0.3125,0.1875,0.1875
"671","N","666","N_666_671",0.704545454545455,"Z02","Y02","02","02",31,3,26,6,0.911764705882353,0.8125,0.0992647058823529,0.704545454545455,0.599264705882353
"671","N","509","N_509_671",0.441717791411043,"W14","Y02","14","02",24,7,26,6,0.774193548387097,0.8125,-0.0383064516129032,0.441717791411043,0.461693548387097
"671","N","561","N_561_671",0.338983050847458,"Z14","Y02","14","02",20,9,26,6,0.689655172413793,0.8125,-0.122844827586207,0.338983050847458,0.377155172413793
"671","N","535","N_535_671",0.535714285714286,"X09","Y02","09","02",25,5,26,6,0.833333333333333,0.8125,0.0208333333333334,0.535714285714286,0.520833333333333
"671","N","551","N_551_671",0.398843930635838,"X07","Y02","07","02",23,8,26,6,0.741935483870968,0.8125,-0.0705645161290323,0.398843930635838,0.429435483870968
"671","N","577","N_577_671",0.518518518518518,"W02","Y02","02","02",28,6,26,6,0.823529411764706,0.8125,0.0110294117647058,0.518518518518518,0.511029411764706
"671","N","565","N_565_671",0.221198156682028,"Z15","Y02","15","02",16,13,26,6,0.551724137931034,0.8125,-0.260775862068966,0.221198156682028,0.239224137931034
"671","N","511","N_511_671",0.252212389380531,"Y12","Y02","12","02",19,13,26,6,0.59375,0.8125,-0.21875,0.252212389380531,0.28125
"671","N","607","N_607_671",0.535714285714286,"X04","Y02","04","02",25,5,26,6,0.833333333333333,0.8125,0.0208333333333334,0.535714285714286,0.520833333333333
"671","N","651","N_651_671",0.563758389261745,"Y01","Y02","01","02",28,5,26,6,0.848484848484849,0.8125,0.0359848484848485,0.563758389261745,0.535984848484849
"671","O","640","O_640_671",0.842105263157895,"W01","Y05","01","05",32,2,24,8,0.941176470588235,0.75,0.191176470588235,0.842105263157895,0.691176470588235
"671","O","662","O_662_671",0.478260869565217,"Y04","Y05","04","05",22,8,24,8,0.733333333333333,0.75,-0.0166666666666667,0.478260869565217,0.483333333333333
"671","O","644","O_644_671",0.423076923076923,"Y16","Y05","16","05",22,10,24,8,0.6875,0.75,-0.0625,0.423076923076923,0.4375
"671","O","603","O_603_671",0.433962264150943,"Y03","Y05","03","05",23,10,24,8,0.696969696969697,0.75,-0.053030303030303,0.433962264150943,0.446969696969697
"671","O","637","O_637_671",0.543478260869565,"Z02","Y05","02","05",25,7,24,8,0.78125,0.75,0.03125,0.543478260869565,0.53125
"671","O","606","O_606_671",0.368421052631579,"Y10","Y05","10","05",21,12,24,8,0.636363636363636,0.75,-0.113636363636364,0.368421052631579,0.386363636363636
"671","O","535","O_535_671",0.7,"Z05","Y05","05","05",28,4,24,8,0.875,0.75,0.125,0.7,0.625
"671","O","521","O_521_671",0.533333333333333,"X03","Y05","03","05",24,7,24,8,0.774193548387097,0.75,0.0241935483870968,0.533333333333333,0.524193548387097
"671","O","592","O_592_671",0.368421052631579,"Z10","Y05","10","05",21,12,24,8,0.636363636363636,0.75,-0.113636363636364,0.368421052631579,0.386363636363636
"671","O","577","O_577_671",0.659090909090909,"X01","Y05","01","05",29,5,24,8,0.852941176470588,0.75,0.102941176470588,0.659090909090909,0.602941176470588
"671","O","617","O_617_671",0.285714285714286,"Y13","Y05","13","05",18,15,24,8,0.545454545454545,0.75,-0.204545454545455,0.285714285714286,0.295454545454545
"671","O","660","O_660_671",0.4,"W06","Y05","06","05",22,11,24,8,0.666666666666667,0.75,-0.0833333333333334,0.4,0.416666666666667
"671","O","514","O_514_671",0.274193548387097,"X16a","Y05","16","05",17,15,24,8,0.53125,0.75,-0.21875,0.274193548387097,0.28125
"671","O","561","O_561_671",0.675675675675676,"W12","Y05","12","05",25,4,24,8,0.862068965517241,0.75,0.112068965517241,0.675675675675676,0.612068965517241
"671","O","607","O_607_671",0.581395348837209,"Z08","Y05","08","05",25,6,24,8,0.806451612903226,0.75,0.0564516129032258,0.581395348837209,0.556451612903226
"671","O","636","O_636_671",0.842105263157895,"Y01","Y05","01","05",32,2,24,8,0.941176470588235,0.75,0.191176470588235,0.842105263157895,0.691176470588235
"671","O","551","O_551_671",0.411764705882353,"W07","Y05","07","05",21,10,24,8,0.67741935483871,0.75,-0.0725806451612904,0.411764705882353,0.42741935483871
"671","O","536","O_536_671",0.651162790697674,"Z07","Y05","07","05",28,5,24,8,0.848484848484849,0.75,0.0984848484848485,0.651162790697674,0.598484848484849
"671","O","586","O_586_671",0.311475409836066,"W16","Y05","16","05",19,14,24,8,0.575757575757576,0.75,-0.174242424242424,0.311475409836066,0.325757575757576
"671","O","595","O_595_671",0.448979591836735,"Z09","Y05","09","05",22,9,24,8,0.709677419354839,0.75,-0.0403225806451613,0.448979591836735,0.459677419354839
"671","O","539","O_539_671",0.433962264150943,"X08","Y05","08","05",23,10,24,8,0.696969696969697,0.75,-0.053030303030303,0.433962264150943,0.446969696969697
"671","O","651","O_651_671",0.357142857142857,"X09","Y05","09","05",20,12,24,8,0.625,0.75,-0.125,0.357142857142857,0.375
"671","P","623","P_623_671",0.532,"Z09","Y10","09","10",19,13,18,14,0.59375,0.5625,0.03125,0.532,0.53125
"671","P","595","P_595_671",0.620253164556962,"Z10","Y10","10","10",21,10,18,14,0.67741935483871,0.5625,0.11491935483871,0.620253164556962,0.61491935483871
"671","P","533","P_533_671",0.708502024291498,"X14","Y10","14","10",25,8,18,14,0.757575757575758,0.5625,0.195075757575758,0.708502024291498,0.695075757575758
"671","P","522","P_522_671",0.853658536585366,"Y13","Y10","13","10",30,4,18,14,0.882352941176471,0.5625,0.319852941176471,0.853658536585366,0.819852941176471
"671","P","536","P_536_671",0.849372384937238,"Y03","Y10","03","10",29,4,18,14,0.878787878787879,0.5625,0.316287878787879,0.849372384937238,0.816287878787879
"671","P","592","P_592_671",0.742857142857143,"Y02","Y10","02","10",26,7,18,14,0.787878787878788,0.5625,0.225378787878788,0.742857142857143,0.725378787878788
"671","P","503","P_503_671",0.587786259541985,"Z15","Y10","15","10",22,12,18,14,0.647058823529412,0.5625,0.0845588235294118,0.587786259541985,0.584558823529412
"671","P","551","P_551_671",0.597560975609756,"W12a","Y10","12","10",21,11,18,14,0.65625,0.5625,0.09375,0.597560975609756,0.59375
"671","P","559","P_559_671",0.692015209125475,"X03","Y10","03","10",26,9,18,14,0.742857142857143,0.5625,0.180357142857143,0.692015209125475,0.680357142857143
"671","P","607","P_607_671",0.665289256198347,"Y11","Y10","11","10",23,9,18,14,0.71875,0.5625,0.15625,0.665289256198347,0.65625
"671","P","640","P_640_671",0.708502024291498,"W04","Y10","04","10",25,8,18,14,0.757575757575758,0.5625,0.195075757575758,0.708502024291498,0.695075757575758
"671","P","636","P_636_671",0.925619834710744,"Z01","Y10","01","10",32,2,18,14,0.941176470588235,0.5625,0.378676470588235,0.925619834710744,0.878676470588235
"671","P","535","P_535_671",0.65531914893617,"Y08","Y10","08","10",22,9,18,14,0.709677419354839,0.5625,0.147177419354839,0.65531914893617,0.647177419354839
"671","P","603","P_603_671",0.620253164556962,"Z06","Y10","06","10",21,10,18,14,0.67741935483871,0.5625,0.11491935483871,0.620253164556962,0.61491935483871
"671","P","666","P_666_671",0.68359375,"X12","Y10","12","10",25,9,18,14,0.735294117647059,0.5625,0.172794117647059,0.68359375,0.672794117647059
"671","P","528","P_528_671",0.556818181818182,"Z16","Y10","16","10",21,13,18,14,0.617647058823529,0.5625,0.0551470588235294,0.556818181818182,0.555147058823529
"671","P","651","P_651_671",0.68359375,"Z04","Y10","04","10",25,9,18,14,0.735294117647059,0.5625,0.172794117647059,0.68359375,0.672794117647059
"671","P","602","P_602_671",0.771186440677966,"W08","Y10","08","10",26,6,18,14,0.8125,0.5625,0.25,0.771186440677966,0.75
"671","P","513","P_513_671",0.452471482889734,"Y16a","Y10","16","10",17,16,18,14,0.515151515151515,0.5625,-0.0473484848484849,0.452471482889734,0.452651515151515
"671","P","604","P_604_671",0.597560975609756,"W10","Y10","10","10",21,11,18,14,0.65625,0.5625,0.09375,0.597560975609756,0.59375
"671","P","626","P_626_671",0.532,"W14","Y10","14","10",19,13,18,14,0.59375,0.5625,0.03125,0.532,0.53125
"671","P","610","P_610_671",0.690987124463519,"X16","Y10","16","10",23,8,18,14,0.741935483870968,0.5625,0.179435483870968,0.690987124463519,0.679435483870968
