"lowTeam","highTeam","season","id","pred","lowTeamSeed","highTeamSeed","lowSeed","highSeed","lowTeamWins","lowTeamLosses","highTeamWins","highTeamLosses","lowTeamWinRate","highTeamWinRate","lhWinDiff","pred.algo","pred.lhWinDiff","pred.seeds","highTeamName","lowTeamName"
"521","612","S","S_521_612",0.409007314524556,"Z06","W12","06","12",22,11,25,4,0.666666666666667,0.862068965517241,-0.195402298850575,0.242424242424242,0.304597701149425,0.68,"Harvard","Baylor"
"521","802","S","S_521_802",0.591212121212121,"Z06","X13","06","13",22,11,21,12,0.666666666666667,0.636363636363636,0.0303030303030303,0.533333333333333,0.53030303030303,0.71,"Tulsa","Baylor"
"521","570","S","S_521_570",0.519992400060799,"Z06","W13","06","13",22,11,25,9,0.666666666666667,0.735294117647059,-0.0686274509803922,0.418604651162791,0.431372549019608,0.71,"Delaware","Baylor"
"521","671","S","S_521_671",0.407637721755369,"Z06","W04","06","04",22,11,26,8,0.666666666666667,0.764705882352941,-0.0980392156862745,0.380952380952381,0.401960784313726,0.44,"Michigan St","Baylor"
"521","804","S","S_521_804",0.670954106280193,"Z06","Y16b","06","16",22,11,18,14,0.666666666666667,0.5625,0.104166666666667,0.608695652173913,0.604166666666667,0.8,"TX Southern","Baylor"
"521","731","S","S_521_731",0.4799924000608,"Z06","X09","06","09",22,11,25,9,0.666666666666667,0.735294117647059,-0.0686274509803922,0.418604651162791,0.431372549019608,0.59,"Pittsburgh","Baylor"
"521","830","S","S_521_830",0.331045751633987,"Z06","W01","06","01",22,11,28,6,0.666666666666667,0.823529411764706,-0.156862745098039,0.3,0.343137254901961,0.35,"Virginia","Baylor"
"521","577","S","S_521_577",0.397637721755369,"Z06","Y03","06","03",22,11,26,8,0.666666666666667,0.764705882352941,-0.0980392156862745,0.380952380952381,0.401960784313726,0.41,"Duke","Baylor"
"521","636","S","S_521_636",0.415988455988456,"Z06","X02","06","02",22,11,24,9,0.666666666666667,0.727272727272727,-0.0606060606060607,0.428571428571428,0.439393939393939,0.38,"Kansas","Baylor"
"521","721","S","S_521_721",0.452313685636856,"Z06","Z05","06","05",22,11,23,9,0.666666666666667,0.71875,-0.0520833333333334,0.439024390243902,0.447916666666667,0.47,"Oklahoma","Baylor"
"521","702","S","S_521_702",0.519992400060799,"Z06","Z13","06","13",22,11,25,9,0.666666666666667,0.735294117647059,-0.0686274509803922,0.418604651162791,0.431372549019608,0.71,"New Mexico St","Baylor"
"521","829","S","S_521_829",0.297962962962963,"Z06","W02","06","02",22,11,28,4,0.666666666666667,0.875,-0.208333333333333,0.222222222222222,0.291666666666667,0.38,"Villanova","Baylor"
"521","607","S","S_521_607",0.405392385392385,"Z06","Z08","06","08",22,11,27,6,0.666666666666667,0.818181818181818,-0.151515151515152,0.307692307692308,0.348484848484848,0.56,"Gonzaga","Baylor"
"521","836","S","S_521_836",0.548996415770609,"Z06","X14","06","14",22,11,22,9,0.666666666666667,0.709677419354839,-0.0430107526881721,0.45,0.456989247311828,0.74,"W Michigan","Baylor"
"521","842","S","S_521_842",0.641208791208791,"Z06","Z16","06","16",22,11,17,11,0.666666666666667,0.607142857142857,0.0595238095238095,0.564102564102564,0.55952380952381,0.8,"Weber St","Baylor"
"521","637","S","S_521_637",0.559040404040404,"Z06","Y09","06","09",22,11,20,12,0.666666666666667,0.625,0.0416666666666666,0.545454545454546,0.541666666666667,0.59,"Kansas St","Baylor"
"521","663","S","S_521_663",0.438888888888889,"Z06","Y06","06","06",22,11,24,8,0.666666666666667,0.75,-0.0833333333333334,0.4,0.416666666666667,0.5,"Massachusetts","Baylor"
"521","562","S","S_521_562",0.37959595959596,"Z06","Z03","06","03",22,11,26,7,0.666666666666667,0.787878787878788,-0.121212121212121,0.35,0.378787878787879,0.41,"Creighton","Baylor"
"521","695","S","S_521_695",0.594070365734946,"Z06","Y12a","06","12",22,11,21,13,0.666666666666667,0.617647058823529,0.0490196078431372,0.553191489361702,0.549019607843137,0.68,"NC State","Baylor"
"521","559","S","S_521_559",0.437637721755369,"Z06","W07","06","07",22,11,26,8,0.666666666666667,0.764705882352941,-0.0980392156862745,0.380952380952381,0.401960784313726,0.53,"Connecticut","Baylor"
"521","628","S","S_521_628",0.579040404040404,"Z06","Y11a","06","11",22,11,20,12,0.666666666666667,0.625,0.0416666666666666,0.545454545454546,0.541666666666667,0.65,"Iowa","Baylor"
"521","553","S","S_521_553",0.646031746031746,"Z06","W16","06","16",22,11,18,12,0.666666666666667,0.6,0.0666666666666667,0.571428571428571,0.566666666666667,0.8,"Coastal Car","Baylor"
"521","811","S","S_521_811",0.59510496671787,"Z06","Z14","06","14",22,11,20,11,0.666666666666667,0.645161290322581,0.021505376344086,0.523809523809524,0.521505376344086,0.74,"ULL","Baylor"
"521","651","S","S_521_651",0.336711915535445,"Z06","Y04","06","04",22,11,29,5,0.666666666666667,0.852941176470588,-0.186274509803922,0.256410256410256,0.313725490196078,0.44,"Louisville","Baylor"
"521","686","S","S_521_686",0.711111111111111,"Z06","X16b","06","16",22,11,16,16,0.666666666666667,0.5,0.166666666666667,0.666666666666667,0.666666666666667,0.8,"Mt St Mary's","Baylor"
"521","783","S","S_521_783",0.561212121212121,"Z06","X10","06","10",22,11,21,12,0.666666666666667,0.636363636363636,0.0303030303030303,0.533333333333333,0.53030303030303,0.62,"Stanford","Baylor"
"521","689","S","S_521_689",0.471297852474323,"Z06","Z12","06","12",22,11,22,6,0.666666666666667,0.785714285714286,-0.119047619047619,0.352941176470588,0.380952380952381,0.68,"N Dakota St","Baylor"
"521","580","S","S_521_580",0.558996415770609,"Z06","X15","06","15",22,11,22,9,0.666666666666667,0.709677419354839,-0.0430107526881721,0.45,0.456989247311828,0.77,"E Kentucky","Baylor"
"521","670","S","S_521_670",0.393111603843311,"Z06","Y02","06","02",22,11,25,8,0.666666666666667,0.757575757575758,-0.0909090909090909,0.390243902439024,0.409090909090909,0.38,"Michigan","Baylor"
"521","556","S","S_521_556",0.513028322440087,"Z06","X08","06","08",22,11,23,11,0.666666666666667,0.676470588235294,-0.00980392156862753,0.488888888888889,0.490196078431372,0.56,"Colorado","Baylor"
"521","846","S","S_521_846",0.172222222222222,"Z06","Y01","06","01",22,11,33,0,0.666666666666667,1,-0.333333333333333,0,0.166666666666667,0.35,"Wichita St","Baylor"
"521","786","S","S_521_786",0.334395645645646,"Z06","X03","06","03",22,11,27,5,0.666666666666667,0.84375,-0.177083333333333,0.27027027027027,0.322916666666667,0.41,"Syracuse","Baylor"
"521","779","S","S_521_779",0.495988455988456,"Z06","W10","06","10",22,11,24,9,0.666666666666667,0.727272727272727,-0.0606060606060607,0.428571428571428,0.439393939393939,0.62,"St Joseph's PA","Baylor"
"521","722","S","S_521_722",0.551212121212121,"Z06","Z09","06","09",22,11,21,12,0.666666666666667,0.636363636363636,0.0303030303030303,0.533333333333333,0.53030303030303,0.59,"Oklahoma St","Baylor"
"521","536","S","S_521_536",0.54,"Z06","Z10","06","10",22,11,22,11,0.666666666666667,0.666666666666667,0,0.5,0.5,0.62,"BYU","Baylor"
"521","629","S","S_521_629",0.37959595959596,"Z06","W03","06","03",22,11,26,7,0.666666666666667,0.787878787878788,-0.121212121212121,0.35,0.378787878787879,0.41,"Iowa St","Baylor"
"521","853","S","S_521_853",0.581212121212121,"Z06","Y12b","06","12",22,11,21,12,0.666666666666667,0.636363636363636,0.0303030303030303,0.533333333333333,0.53030303030303,0.68,"Xavier","Baylor"
"521","825","S","S_521_825",0.417637721755369,"Z06","X05","06","05",22,11,26,8,0.666666666666667,0.764705882352941,-0.0980392156862745,0.380952380952381,0.401960784313726,0.47,"VA Commonwealth","Baylor"
"521","754","S","S_521_754",0.32142345110087,"Z06","Z04","06","04",22,11,27,4,0.666666666666667,0.870967741935484,-0.204301075268817,0.228571428571429,0.295698924731183,0.44,"San Diego St","Baylor"
"521","592","S","S_521_592",0.228867102396514,"Z06","X01","06","01",22,11,32,2,0.666666666666667,0.941176470588235,-0.274509803921569,0.111111111111111,0.225490196078431,0.35,"Florida","Baylor"
"521","793","S","S_521_793",0.488271082922246,"Z06","Y07","06","07",22,11,23,10,0.666666666666667,0.696969696969697,-0.0303030303030304,0.465116279069767,0.46969696969697,0.53,"Texas","Baylor"
"521","765","S","S_521_765",0.344131638970349,"Z06","X12","06","12",22,11,29,2,0.666666666666667,0.935483870967742,-0.268817204301075,0.121212121212121,0.231182795698925,0.68,"SF Austin","Baylor"
"521","720","S","S_521_720",0.449992400060799,"Z06","X06","06","06",22,11,25,9,0.666666666666667,0.735294117647059,-0.0686274509803922,0.418604651162791,0.431372549019608,0.5,"Ohio St","Baylor"
"521","780","S","S_521_780",0.384846459362588,"Z06","Y05","06","05",22,11,25,6,0.666666666666667,0.806451612903226,-0.139784946236559,0.324324324324324,0.360215053763441,0.47,"St Louis","Baylor"
"521","667","S","S_521_667",0.524995864350703,"Z06","Y14","06","14",22,11,23,8,0.666666666666667,0.741935483870968,-0.0752688172043011,0.41025641025641,0.424731182795699,0.74,"Mercer","Baylor"
"521","737","S","S_521_737",0.543028322440087,"Z06","W11","06","11",22,11,23,11,0.666666666666667,0.676470588235294,-0.00980392156862753,0.488888888888889,0.490196078431372,0.65,"Providence","Baylor"
"521","810","S","S_521_810",0.407637721755369,"Z06","X04","06","04",22,11,26,8,0.666666666666667,0.764705882352941,-0.0980392156862745,0.380952380952381,0.401960784313726,0.44,"UCLA","Baylor"
"521","698","S","S_521_698",0.587300991914645,"Z06","Z11","06","11",22,11,19,12,0.666666666666667,0.612903225806452,0.053763440860215,0.558139534883721,0.553763440860215,0.65,"Nebraska","Baylor"
"521","549","S","S_521_549",0.375392385392385,"Z06","W05","06","05",22,11,27,6,0.666666666666667,0.818181818181818,-0.151515151515152,0.307692307692308,0.348484848484848,0.47,"Cincinnati","Baylor"
"521","640","S","S_521_640",0.491776589423648,"Z06","Y08","06","08",22,11,24,10,0.666666666666667,0.705882352941177,-0.0392156862745099,0.454545454545454,0.46078431372549,0.56,"Kentucky","Baylor"
"521","849","S","S_521_849",0.36959595959596,"Z06","Z02","06","02",22,11,26,7,0.666666666666667,0.787878787878788,-0.121212121212121,0.35,0.378787878787879,0.38,"Wisconsin","Baylor"
"521","538","S","S_521_538",0.791836734693878,"Z06","Y16a","06","16",22,11,11,19,0.666666666666667,0.366666666666667,0.3,0.775510204081633,0.8,0.8,"Cal Poly SLO","Baylor"
"521","569","S","S_521_569",0.528271082922246,"Z06","X11","06","11",22,11,23,10,0.666666666666667,0.696969696969697,-0.0303030303030304,0.465116279069767,0.46969696969697,0.65,"Dayton","Baylor"
"521","599","S","S_521_599",0.468888888888889,"Z06","W09","06","09",22,11,24,8,0.666666666666667,0.75,-0.0833333333333334,0.4,0.416666666666667,0.59,"G Washington","Baylor"
"521","658","S","S_521_658",0.484797008547009,"Z06","Y13","06","13",22,11,25,7,0.666666666666667,0.78125,-0.114583333333333,0.358974358974359,0.385416666666667,0.71,"Manhattan","Baylor"
"521","845","S","S_521_845",0.631941150636803,"Z06","W15","06","15",22,11,20,13,0.666666666666667,0.606060606060606,0.0606060606060606,0.565217391304348,0.560606060606061,0.77,"WI Milwaukee","Baylor"
"521","725","S","S_521_725",0.472313685636856,"Z06","Z07","06","07",22,11,23,9,0.666666666666667,0.71875,-0.0520833333333334,0.439024390243902,0.447916666666667,0.53,"Oregon","Baylor"
"521","708","S","S_521_708",0.462313685636856,"Z06","W06","06","06",22,11,23,9,0.666666666666667,0.71875,-0.0520833333333334,0.439024390243902,0.447916666666667,0.5,"North Carolina","Baylor"
"521","701","S","S_521_701",0.395392385392385,"Z06","X07","06","07",22,11,27,6,0.666666666666667,0.818181818181818,-0.151515151515152,0.307692307692308,0.348484848484848,0.53,"New Mexico","Baylor"
"521","666","S","S_521_666",0.488996415770609,"Z06","W08","06","08",22,11,22,9,0.666666666666667,0.709677419354839,-0.0430107526881721,0.45,0.456989247311828,0.56,"Memphis","Baylor"
"521","850","S","S_521_850",0.645275207924493,"Z06","Y15","06","15",22,11,17,12,0.666666666666667,0.586206896551724,0.0804597701149425,0.585365853658537,0.580459770114943,0.77,"Wofford","Baylor"
"521","694","S","S_521_694",0.44857825567503,"Z06","W14","06","14",22,11,26,5,0.666666666666667,0.838709677419355,-0.172043010752688,0.277777777777778,0.327956989247312,0.74,"NC Central","Baylor"
"521","790","S","S_521_790",0.579040404040404,"Z06","Y11b","06","11",22,11,20,12,0.666666666666667,0.625,0.0416666666666666,0.545454545454546,0.541666666666667,0.65,"Tennessee","Baylor"
"536","793","S","S_536_793",0.448271082922246,"Z10","Y07","10","07",22,11,23,10,0.666666666666667,0.696969696969697,-0.0303030303030304,0.465116279069767,0.46969696969697,0.41,"Texas","BYU"
"536","849","S","S_536_849",0.32959595959596,"Z10","Z02","10","02",22,11,26,7,0.666666666666667,0.787878787878788,-0.121212121212121,0.35,0.378787878787879,0.26,"Wisconsin","BYU"
"536","562","S","S_536_562",0.33959595959596,"Z10","Z03","10","03",22,11,26,7,0.666666666666667,0.787878787878788,-0.121212121212121,0.35,0.378787878787879,0.29,"Creighton","BYU"
"536","612","S","S_536_612",0.369007314524556,"Z10","W12","10","12",22,11,25,4,0.666666666666667,0.862068965517241,-0.195402298850575,0.242424242424242,0.304597701149425,0.56,"Harvard","BYU"
"536","666","S","S_536_666",0.448996415770609,"Z10","W08","10","08",22,11,22,9,0.666666666666667,0.709677419354839,-0.0430107526881721,0.45,0.456989247311828,0.44,"Memphis","BYU"
"536","689","S","S_536_689",0.431297852474323,"Z10","Z12","10","12",22,11,22,6,0.666666666666667,0.785714285714286,-0.119047619047619,0.352941176470588,0.380952380952381,0.56,"N Dakota St","BYU"
"536","825","S","S_536_825",0.377637721755369,"Z10","X05","10","05",22,11,26,8,0.666666666666667,0.764705882352941,-0.0980392156862745,0.380952380952381,0.401960784313726,0.35,"VA Commonwealth","BYU"
"536","580","S","S_536_580",0.518996415770609,"Z10","X15","10","15",22,11,22,9,0.666666666666667,0.709677419354839,-0.0430107526881721,0.45,0.456989247311828,0.65,"E Kentucky","BYU"
"536","629","S","S_536_629",0.33959595959596,"Z10","W03","10","03",22,11,26,7,0.666666666666667,0.787878787878788,-0.121212121212121,0.35,0.378787878787879,0.29,"Iowa St","BYU"
"536","725","S","S_536_725",0.432313685636856,"Z10","Z07","10","07",22,11,23,9,0.666666666666667,0.71875,-0.0520833333333334,0.439024390243902,0.447916666666667,0.41,"Oregon","BYU"
"536","780","S","S_536_780",0.344846459362588,"Z10","Y05","10","05",22,11,25,6,0.666666666666667,0.806451612903226,-0.139784946236559,0.324324324324324,0.360215053763441,0.35,"St Louis","BYU"
"536","829","S","S_536_829",0.257962962962963,"Z10","W02","10","02",22,11,28,4,0.666666666666667,0.875,-0.208333333333333,0.222222222222222,0.291666666666667,0.26,"Villanova","BYU"
"536","577","S","S_536_577",0.357637721755369,"Z10","Y03","10","03",22,11,26,8,0.666666666666667,0.764705882352941,-0.0980392156862745,0.380952380952381,0.401960784313726,0.29,"Duke","BYU"
"536","842","S","S_536_842",0.601208791208791,"Z10","Z16","10","16",22,11,17,11,0.666666666666667,0.607142857142857,0.0595238095238095,0.564102564102564,0.55952380952381,0.68,"Weber St","BYU"
"536","786","S","S_536_786",0.294395645645646,"Z10","X03","10","03",22,11,27,5,0.666666666666667,0.84375,-0.177083333333333,0.27027027027027,0.322916666666667,0.29,"Syracuse","BYU"
"536","790","S","S_536_790",0.539040404040404,"Z10","Y11b","10","11",22,11,20,12,0.666666666666667,0.625,0.0416666666666666,0.545454545454546,0.541666666666667,0.53,"Tennessee","BYU"
"536","731","S","S_536_731",0.439992400060799,"Z10","X09","10","09",22,11,25,9,0.666666666666667,0.735294117647059,-0.0686274509803922,0.418604651162791,0.431372549019608,0.47,"Pittsburgh","BYU"
"536","701","S","S_536_701",0.355392385392385,"Z10","X07","10","07",22,11,27,6,0.666666666666667,0.818181818181818,-0.151515151515152,0.307692307692308,0.348484848484848,0.41,"New Mexico","BYU"
"536","765","S","S_536_765",0.304131638970349,"Z10","X12","10","12",22,11,29,2,0.666666666666667,0.935483870967742,-0.268817204301075,0.121212121212121,0.231182795698925,0.56,"SF Austin","BYU"
"536","846","S","S_536_846",0.132222222222222,"Z10","Y01","10","01",22,11,33,0,0.666666666666667,1,-0.333333333333333,0,0.166666666666667,0.23,"Wichita St","BYU"
"536","570","S","S_536_570",0.4799924000608,"Z10","W13","10","13",22,11,25,9,0.666666666666667,0.735294117647059,-0.0686274509803922,0.418604651162791,0.431372549019608,0.59,"Delaware","BYU"
"536","636","S","S_536_636",0.375988455988456,"Z10","X02","10","02",22,11,24,9,0.666666666666667,0.727272727272727,-0.0606060606060607,0.428571428571428,0.439393939393939,0.26,"Kansas","BYU"
"536","670","S","S_536_670",0.353111603843311,"Z10","Y02","10","02",22,11,25,8,0.666666666666667,0.757575757575758,-0.0909090909090909,0.390243902439024,0.409090909090909,0.26,"Michigan","BYU"
"536","737","S","S_536_737",0.503028322440087,"Z10","W11","10","11",22,11,23,11,0.666666666666667,0.676470588235294,-0.00980392156862753,0.488888888888889,0.490196078431372,0.53,"Providence","BYU"
"536","830","S","S_536_830",0.291045751633987,"Z10","W01","10","01",22,11,28,6,0.666666666666667,0.823529411764706,-0.156862745098039,0.3,0.343137254901961,0.23,"Virginia","BYU"
"536","802","S","S_536_802",0.551212121212121,"Z10","X13","10","13",22,11,21,12,0.666666666666667,0.636363636363636,0.0303030303030303,0.533333333333333,0.53030303030303,0.59,"Tulsa","BYU"
"536","538","S","S_536_538",0.751836734693878,"Z10","Y16a","10","16",22,11,11,19,0.666666666666667,0.366666666666667,0.3,0.775510204081633,0.8,0.68,"Cal Poly SLO","BYU"
"536","559","S","S_536_559",0.397637721755369,"Z10","W07","10","07",22,11,26,8,0.666666666666667,0.764705882352941,-0.0980392156862745,0.380952380952381,0.401960784313726,0.41,"Connecticut","BYU"
"536","628","S","S_536_628",0.539040404040404,"Z10","Y11a","10","11",22,11,20,12,0.666666666666667,0.625,0.0416666666666666,0.545454545454546,0.541666666666667,0.53,"Iowa","BYU"
"536","549","S","S_536_549",0.335392385392385,"Z10","W05","10","05",22,11,27,6,0.666666666666667,0.818181818181818,-0.151515151515152,0.307692307692308,0.348484848484848,0.35,"Cincinnati","BYU"
"536","637","S","S_536_637",0.519040404040404,"Z10","Y09","10","09",22,11,20,12,0.666666666666667,0.625,0.0416666666666666,0.545454545454546,0.541666666666667,0.47,"Kansas St","BYU"
"536","810","S","S_536_810",0.367637721755369,"Z10","X04","10","04",22,11,26,8,0.666666666666667,0.764705882352941,-0.0980392156862745,0.380952380952381,0.401960784313726,0.32,"UCLA","BYU"
"536","853","S","S_536_853",0.541212121212121,"Z10","Y12b","10","12",22,11,21,12,0.666666666666667,0.636363636363636,0.0303030303030303,0.533333333333333,0.53030303030303,0.56,"Xavier","BYU"
"536","779","S","S_536_779",0.455988455988456,"Z10","W10","10","10",22,11,24,9,0.666666666666667,0.727272727272727,-0.0606060606060607,0.428571428571428,0.439393939393939,0.5,"St Joseph's PA","BYU"
"536","651","S","S_536_651",0.296711915535445,"Z10","Y04","10","04",22,11,29,5,0.666666666666667,0.852941176470588,-0.186274509803922,0.256410256410256,0.313725490196078,0.32,"Louisville","BYU"
"536","671","S","S_536_671",0.367637721755369,"Z10","W04","10","04",22,11,26,8,0.666666666666667,0.764705882352941,-0.0980392156862745,0.380952380952381,0.401960784313726,0.32,"Michigan St","BYU"
"536","811","S","S_536_811",0.55510496671787,"Z10","Z14","10","14",22,11,20,11,0.666666666666667,0.645161290322581,0.021505376344086,0.523809523809524,0.521505376344086,0.62,"ULL","BYU"
"536","686","S","S_536_686",0.671111111111111,"Z10","X16b","10","16",22,11,16,16,0.666666666666667,0.5,0.166666666666667,0.666666666666667,0.666666666666667,0.68,"Mt St Mary's","BYU"
"536","702","S","S_536_702",0.4799924000608,"Z10","Z13","10","13",22,11,25,9,0.666666666666667,0.735294117647059,-0.0686274509803922,0.418604651162791,0.431372549019608,0.59,"New Mexico St","BYU"
"536","640","S","S_536_640",0.451776589423648,"Z10","Y08","10","08",22,11,24,10,0.666666666666667,0.705882352941177,-0.0392156862745099,0.454545454545454,0.46078431372549,0.44,"Kentucky","BYU"
"536","721","S","S_536_721",0.412313685636856,"Z10","Z05","10","05",22,11,23,9,0.666666666666667,0.71875,-0.0520833333333334,0.439024390243902,0.447916666666667,0.35,"Oklahoma","BYU"
"536","667","S","S_536_667",0.484995864350703,"Z10","Y14","10","14",22,11,23,8,0.666666666666667,0.741935483870968,-0.0752688172043011,0.41025641025641,0.424731182795699,0.62,"Mercer","BYU"
"536","694","S","S_536_694",0.40857825567503,"Z10","W14","10","14",22,11,26,5,0.666666666666667,0.838709677419355,-0.172043010752688,0.277777777777778,0.327956989247312,0.62,"NC Central","BYU"
"536","592","S","S_536_592",0.188867102396514,"Z10","X01","10","01",22,11,32,2,0.666666666666667,0.941176470588235,-0.274509803921569,0.111111111111111,0.225490196078431,0.23,"Florida","BYU"
"536","607","S","S_536_607",0.365392385392385,"Z10","Z08","10","08",22,11,27,6,0.666666666666667,0.818181818181818,-0.151515151515152,0.307692307692308,0.348484848484848,0.44,"Gonzaga","BYU"
"536","658","S","S_536_658",0.444797008547009,"Z10","Y13","10","13",22,11,25,7,0.666666666666667,0.78125,-0.114583333333333,0.358974358974359,0.385416666666667,0.59,"Manhattan","BYU"
"536","698","S","S_536_698",0.547300991914645,"Z10","Z11","10","11",22,11,19,12,0.666666666666667,0.612903225806452,0.053763440860215,0.558139534883721,0.553763440860215,0.53,"Nebraska","BYU"
"536","663","S","S_536_663",0.398888888888889,"Z10","Y06","10","06",22,11,24,8,0.666666666666667,0.75,-0.0833333333333334,0.4,0.416666666666667,0.38,"Massachusetts","BYU"
"536","845","S","S_536_845",0.591941150636803,"Z10","W15","10","15",22,11,20,13,0.666666666666667,0.606060606060606,0.0606060606060606,0.565217391304348,0.560606060606061,0.65,"WI Milwaukee","BYU"
"536","850","S","S_536_850",0.605275207924493,"Z10","Y15","10","15",22,11,17,12,0.666666666666667,0.586206896551724,0.0804597701149425,0.585365853658537,0.580459770114943,0.65,"Wofford","BYU"
"536","569","S","S_536_569",0.488271082922246,"Z10","X11","10","11",22,11,23,10,0.666666666666667,0.696969696969697,-0.0303030303030304,0.465116279069767,0.46969696969697,0.53,"Dayton","BYU"
"536","783","S","S_536_783",0.521212121212121,"Z10","X10","10","10",22,11,21,12,0.666666666666667,0.636363636363636,0.0303030303030303,0.533333333333333,0.53030303030303,0.5,"Stanford","BYU"
"536","695","S","S_536_695",0.554070365734947,"Z10","Y12a","10","12",22,11,21,13,0.666666666666667,0.617647058823529,0.0490196078431372,0.553191489361702,0.549019607843137,0.56,"NC State","BYU"
"536","722","S","S_536_722",0.511212121212121,"Z10","Z09","10","09",22,11,21,12,0.666666666666667,0.636363636363636,0.0303030303030303,0.533333333333333,0.53030303030303,0.47,"Oklahoma St","BYU"
"536","836","S","S_536_836",0.508996415770609,"Z10","X14","10","14",22,11,22,9,0.666666666666667,0.709677419354839,-0.0430107526881721,0.45,0.456989247311828,0.62,"W Michigan","BYU"
"536","708","S","S_536_708",0.422313685636856,"Z10","W06","10","06",22,11,23,9,0.666666666666667,0.71875,-0.0520833333333334,0.439024390243902,0.447916666666667,0.38,"North Carolina","BYU"
"536","754","S","S_536_754",0.28142345110087,"Z10","Z04","10","04",22,11,27,4,0.666666666666667,0.870967741935484,-0.204301075268817,0.228571428571429,0.295698924731183,0.32,"San Diego St","BYU"
"536","720","S","S_536_720",0.4099924000608,"Z10","X06","10","06",22,11,25,9,0.666666666666667,0.735294117647059,-0.0686274509803922,0.418604651162791,0.431372549019608,0.38,"Ohio St","BYU"
"536","553","S","S_536_553",0.606031746031746,"Z10","W16","10","16",22,11,18,12,0.666666666666667,0.6,0.0666666666666667,0.571428571428571,0.566666666666667,0.68,"Coastal Car","BYU"
"536","556","S","S_536_556",0.473028322440087,"Z10","X08","10","08",22,11,23,11,0.666666666666667,0.676470588235294,-0.00980392156862753,0.488888888888889,0.490196078431372,0.44,"Colorado","BYU"
"536","804","S","S_536_804",0.630954106280193,"Z10","Y16b","10","16",22,11,18,14,0.666666666666667,0.5625,0.104166666666667,0.608695652173913,0.604166666666667,0.68,"TX Southern","BYU"
"536","599","S","S_536_599",0.428888888888889,"Z10","W09","10","09",22,11,24,8,0.666666666666667,0.75,-0.0833333333333334,0.4,0.416666666666667,0.47,"G Washington","BYU"
"538","651","S","S_538_651",0.0814948553678898,"Y16a","Y04","16","04",11,19,29,5,0.366666666666667,0.852941176470588,-0.486274509803922,0.0907590759075908,0.0137254901960784,0.14,"Louisville","Cal Poly SLO"
"538","636","S","S_538_636",0.132590772590773,"Y16a","X02","16","02",11,19,24,9,0.366666666666667,0.727272727272727,-0.360606060606061,0.178378378378378,0.139393939393939,0.08,"Kansas","Cal Poly SLO"
"538","570","S","S_538_570",0.237948805538476,"Y16a","W13","16","13",11,19,25,9,0.366666666666667,0.735294117647059,-0.368627450980392,0.172473867595819,0.131372549019608,0.41,"Delaware","Cal Poly SLO"
"538","811","S","S_538_811",0.30100744747065,"Y16a","Z14","16","14",11,19,20,11,0.366666666666667,0.645161290322581,-0.278494623655914,0.241516966067864,0.221505376344086,0.44,"ULL","Cal Poly SLO"
"538","765","S","S_538_765",0.116525737018897,"Y16a","X12","16","12",11,19,29,2,0.366666666666667,0.935483870967742,-0.568817204301075,0.0383944153577662,-0.0688172043010753,0.38,"SF Austin","Cal Poly SLO"
"538","780","S","S_538_780",0.117403785635257,"Y16a","Y05","16","05",11,19,25,6,0.366666666666667,0.806451612903226,-0.439784946236559,0.121996303142329,0.0602150537634409,0.17,"St Louis","Cal Poly SLO"
"538","612","S","S_538_612",0.156458707062654,"Y16a","W12","16","12",11,19,25,4,0.366666666666667,0.862068965517241,-0.495402298850575,0.0847784200385357,0.00459770114942532,0.38,"Harvard","Cal Poly SLO"
"538","640","S","S_538_640",0.205043534492713,"Y16a","Y08","16","08",11,19,24,10,0.366666666666667,0.705882352941177,-0.33921568627451,0.19434628975265,0.16078431372549,0.26,"Kentucky","Cal Poly SLO"
"538","836","S","S_538_836",0.262826203004652,"Y16a","X14","16","14",11,19,22,9,0.366666666666667,0.709677419354839,-0.343010752688172,0.191489361702128,0.156989247311828,0.44,"W Michigan","Cal Poly SLO"
"538","694","S","S_538_694",0.18937971286993,"Y16a","W14","16","14",11,19,26,5,0.366666666666667,0.838709677419355,-0.472043010752688,0.100182149362477,0.0279569892473118,0.44,"NC Central","Cal Poly SLO"
"538","556","S","S_538_556",0.222347318855858,"Y16a","X08","16","08",11,19,23,11,0.366666666666667,0.676470588235294,-0.309803921568628,0.216845878136201,0.190196078431372,0.26,"Colorado","Cal Poly SLO"
"538","701","S","S_538_701",0.130824828596849,"Y16a","X07","16","07",11,19,27,6,0.366666666666667,0.818181818181818,-0.451515151515152,0.113989637305699,0.0484848484848484,0.23,"New Mexico","Cal Poly SLO"
"538","754","S","S_538_754",0.0715645129115911,"Y16a","Z04","16","04",11,19,27,4,0.366666666666667,0.870967741935484,-0.504301075268817,0.0789946140035907,-0.00430107526881729,0.14,"San Diego St","Cal Poly SLO"
"538","793","S","S_538_793",0.20026462061197,"Y16a","Y07","16","07",11,19,23,10,0.366666666666667,0.696969696969697,-0.33030303030303,0.20109689213894,0.16969696969697,0.23,"Texas","Cal Poly SLO"
"538","553","S","S_538_553",0.348382559774965,"Y16a","W16","16","16",11,19,18,12,0.366666666666667,0.6,-0.233333333333333,0.278481012658228,0.266666666666667,0.5,"Coastal Car","Cal Poly SLO"
